timestamp,reliability,roll,pitch,yaw
667389,2,-60.94,24.85,169.01
667392,2,-60.91,24.9,168.92
667396,2,-60.89,24.93,168.87
667400,2,-60.86,24.98,168.77
667404,2,-60.84,25,168.72
667408,2,-60.79,25.08,168.58
667412,2,-60.78,25.11,168.54
667416,2,-60.77,25.13,168.5
667419,2,-60.72,25.23,168.36
667423,2,-60.72,25.24,168.35
667427,2,-60.66,25.37,168.17
667431,2,-60.66,25.38,168.16
667435,2,-60.64,25.42,168.12
667439,2,-60.62,25.46,168.08
667443,2,-60.58,25.55,167.98
667446,2,-60.5,25.69,167.85
667450,2,-60.48,25.75,167.79
667454,2,-60.45,25.8,167.75
667458,2,-60.39,25.91,167.67
667462,2,-60.37,25.96,167.63
667466,2,-60.32,26.09,167.54
667470,2,-60.3,26.12,167.52
667473,2,-60.24,26.25,167.43
667477,2,-60.21,26.32,167.38
667481,2,-60.18,26.39,167.33
667485,2,-60.15,26.45,167.3
667489,2,-60.13,26.5,167.27
667493,2,-60.11,26.55,167.24
667497,2,-60.09,26.61,167.21
667501,2,-60.08,26.63,167.2
667504,2,-60.07,26.66,167.19
667508,2,-60.07,26.66,167.19
667512,2,-60.08,26.68,167.19
667516,2,-60.08,26.67,167.2
667520,2,-60.08,26.66,167.21
667524,2,-60.09,26.66,167.22
667528,2,-60.1,26.61,167.28
667531,2,-60.11,26.58,167.31
667535,2,-60.11,26.55,167.33
667539,2,-60.12,26.44,167.43
667543,2,-60.12,26.38,167.48
667547,2,-60.13,26.28,167.56
667551,2,-60.13,26.24,167.59
667555,2,-60.13,26.11,167.7
667558,2,-60.13,26.05,167.75
667562,2,-60.13,25.97,167.81
667566,2,-60.14,25.89,167.87
667570,2,-60.15,25.73,168.01
667574,2,-60.17,25.51,168.19
667578,2,-60.17,25.47,168.22
667582,2,-60.21,25.23,168.43
667585,2,-60.21,25.2,168.46
667589,2,-60.26,24.94,168.69
667593,2,-60.27,24.91,168.71
667597,2,-60.34,24.63,168.98
667601,2,-60.36,24.54,169.08
667605,2,-60.4,24.44,169.19
667609,2,-60.49,24.23,169.44
667612,2,-60.51,24.18,169.5
667616,2,-60.64,23.99,169.78
667620,2,-60.66,23.97,169.82
667624,2,-60.81,23.79,170.14
667628,2,-60.83,23.79,170.16
667632,2,-61.02,23.65,170.52
667636,2,-61.04,23.63,170.55
667639,2,-61.19,23.53,170.84
667643,2,-61.26,23.49,170.98
667647,2,-61.42,23.39,171.28
667651,2,-61.62,23.25,171.68
667655,2,-61.65,23.22,171.76
667659,2,-61.83,23.05,172.17
667663,2,-61.94,22.93,172.4
667666,2,-62.05,22.76,172.71
667670,2,-62.14,22.62,172.92
667674,2,-62.25,22.47,173.16
667678,2,-62.36,22.27,173.43
667682,2,-62.47,22.06,173.71
667686,2,-62.58,21.85,173.97
667690,2,-62.7,21.63,174.24
667693,2,-62.82,21.39,174.53
667697,2,-62.95,21.13,174.83
667701,2,-63.08,20.88,175.12
667705,2,-63.12,20.81,175.2
667709,2,-63.41,20.29,175.82
667713,2,-63.54,20.06,176.09
667716,2,-63.73,19.75,176.48
667720,2,-63.88,19.51,176.78
667724,2,-63.96,19.41,176.93
667728,2,-64.08,19.22,177.18
667732,2,-64.34,18.88,177.65
667736,2,-64.47,18.71,177.9
667740,2,-64.75,18.39,178.39
667744,2,-65.19,17.88,179.19
667748,2,-65.33,17.71,179.45
667752,2,-65.6,17.39,179.96
667755,2,-65.61,17.36,179.99
667759,2,-66.02,16.81,180.8
667763,2,-66.15,16.62,181.07
667767,2,-66.39,16.24,181.59
667771,2,-66.62,15.84,182.09
667776,2,-66.74,15.59,182.4
667780,2,-66.82,15.41,182.6
667784,2,-67.12,14.79,183.32
667791,2,-67.38,14.12,184.04
667795,2,-67.46,13.89,184.27
667799,2,-67.55,13.66,184.51
667802,2,-67.64,13.42,184.76
667807,2,-67.88,12.71,185.48
667810,2,-67.97,12.49,185.71
667814,2,-68.05,12.23,185.98
667818,2,-68.31,11.49,186.76
667822,2,-68.4,11.23,187.04
667826,2,-68.58,10.74,187.58
667830,2,-68.67,10.51,187.85
667834,2,-68.85,10.03,188.4
667838,2,-68.94,9.78,188.69
667842,2,-69.05,9.47,189.05
667845,2,-69.14,9.21,189.35
667849,2,-69.33,8.68,189.98
667853,2,-69.43,8.41,190.31
667856,2,-69.6,7.86,190.96
667860,2,-69.68,7.62,191.25
667864,2,-69.93,6.77,192.25
667868,2,-70.01,6.5,192.56
667871,2,-70.08,6.21,192.89
667875,2,-70.16,5.92,193.22
667879,2,-70.29,5.35,193.86
667883,2,-70.44,4.64,194.63
667886,2,-70.53,4.19,195.11
667890,2,-70.61,3.77,195.55
667894,2,-70.69,3.33,196.02
667898,2,-70.77,2.92,196.46
667901,2,-70.79,2.77,196.61
667905,2,-70.84,2.47,196.93
667909,2,-70.99,1.58,197.84
667913,2,-71.04,1.3,198.14
667916,2,-71.14,0.73,198.74
667920,2,-71.19,0.41,199.07
667924,2,-71.24,0.11,199.39
667928,2,-71.29,-0.18,199.69
667931,2,-71.43,-1.14,200.71
667935,2,-71.49,-1.45,201.04
667939,2,-71.54,-1.8,201.42
667943,2,-71.66,-2.61,202.3
667947,2,-71.72,-3.1,202.84
667951,2,-71.76,-3.39,203.17
667954,2,-71.8,-3.69,203.5
667958,2,-71.91,-4.54,204.46
667962,2,-71.92,-4.65,204.58
667966,2,-72.01,-5.59,205.63
667970,2,-72.05,-5.91,205.99
667974,2,-72.07,-6.2,206.32
667977,2,-72.12,-6.94,207.14
667981,2,-72.13,-7.11,207.33
667985,2,-72.17,-8,208.3
667989,2,-72.19,-8.3,208.63
667993,2,-72.2,-8.72,209.1
667997,2,-72.21,-9.13,209.54
668000,2,-72.22,-9.52,209.97
668004,2,-72.23,-9.94,210.41
668008,2,-72.23,-10.16,210.66
668012,2,-72.24,-10.73,211.28
668016,2,-72.24,-11.21,211.81
668020,2,-72.25,-11.54,212.17
668024,2,-72.25,-11.99,212.66
668028,2,-72.24,-12.4,213.12
668032,2,-72.24,-12.8,213.56
668036,2,-72.24,-13.32,214.14
668040,2,-72.24,-13.68,214.54
668044,2,-72.23,-14.16,215.08
668047,2,-72.22,-14.57,215.54
668051,2,-72.2,-15.04,216.07
668055,2,-72.2,-15.52,216.6
668059,2,-72.18,-16,217.14
668063,2,-72.17,-16.56,217.75
668067,2,-72.15,-16.96,218.2
668071,2,-72.12,-17.48,218.76
668075,2,-72.1,-17.92,219.25
668079,2,-72.07,-18.39,219.76
668083,2,-72.05,-18.66,220.05
668087,2,-72,-19.32,220.74
668091,2,-71.96,-19.82,221.27
668095,2,-71.92,-20.2,221.66
668099,2,-71.88,-20.63,222.11
668103,2,-71.83,-21.06,222.56
668107,2,-71.79,-21.49,223.01
668111,2,-71.77,-21.71,223.24
668115,2,-71.7,-22.34,223.9
668119,2,-71.66,-22.77,224.36
668122,2,-71.62,-23.17,224.77
668126,2,-71.58,-23.58,225.22
668130,2,-71.56,-23.82,225.47
668134,2,-71.51,-24.42,226.11
668138,2,-71.47,-24.87,226.6
668142,2,-71.44,-25.25,227.01
668146,2,-71.4,-25.64,227.43
668150,2,-71.38,-25.89,227.71
668154,2,-71.33,-26.45,228.32
668158,2,-71.32,-26.68,228.58
668162,2,-71.26,-27.29,229.24
668166,2,-71.22,-27.71,229.7
668170,2,-71.19,-28.09,230.12
668174,2,-71.15,-28.48,230.55
668178,2,-71.11,-28.95,231.06
668182,2,-71.08,-29.36,231.51
668186,2,-71.04,-29.81,232
668190,2,-71,-30.23,232.45
668194,2,-70.96,-30.64,232.88
668199,2,-70.92,-31.11,233.36
668203,2,-70.88,-31.48,233.74
668207,2,-70.8,-32.37,234.61
668211,2,-70.76,-32.68,234.91
668215,2,-70.73,-32.96,235.17
668219,2,-70.7,-33.24,235.43
668224,2,-70.55,-34.4,236.47
668228,2,-70.51,-34.77,236.8
668232,2,-70.45,-35.16,237.15
668236,2,-70.34,-35.94,237.83
668240,2,-70.3,-36.28,238.12
668244,2,-70.25,-36.6,238.41
668247,2,-70.17,-37.18,238.92
668251,2,-70.11,-37.53,239.24
668255,2,-70.03,-38.06,239.72
668259,2,-69.98,-38.47,240.09
668263,2,-69.95,-38.67,240.28
668267,2,-69.82,-39.53,241.08
668271,2,-69.79,-39.84,241.38
668275,2,-69.7,-40.36,241.88
668279,2,-69.65,-40.7,242.21
668283,2,-69.58,-41.16,242.66
668287,2,-69.53,-41.52,243.02
668291,2,-69.51,-41.67,243.16
668295,2,-69.4,-42.42,243.9
668299,2,-69.35,-42.7,244.17
668303,2,-69.32,-42.89,244.36
668307,2,-69.23,-43.43,244.89
668311,2,-69.17,-43.83,245.28
668315,2,-69.12,-44.14,245.59
668319,2,-69.1,-44.26,245.7
668323,2,-69,-44.89,246.32
668327,2,-68.96,-45.09,246.51
668331,2,-68.89,-45.51,246.93
668335,2,-68.83,-45.81,247.22
668339,2,-68.78,-46.11,247.52
668343,2,-68.72,-46.48,247.89
668824,2,-56.76,-69.98,271.48
668828,2,-56.73,-69.98,271.5
668832,2,-56.56,-70.06,271.64
668836,2,-56.54,-70.07,271.65
668840,2,-56.41,-70.12,271.74
668844,2,-56.23,-70.21,271.88
668847,2,-56.12,-70.26,271.94
668851,2,-56.05,-70.29,271.98
668855,2,-55.97,-70.32,272.03
668859,2,-55.76,-70.44,272.17
668863,2,-55.68,-70.49,272.23
668868,2,-55.43,-70.63,272.38
668874,2,-55.34,-70.68,272.42
668878,2,-55.18,-70.78,272.52
668882,2,-55.01,-70.87,272.62
668886,2,-54.88,-70.95,272.69
668890,2,-54.74,-71.03,272.77
668896,2,-54.6,-71.11,272.84
668900,2,-54.49,-71.16,272.89
668903,2,-54.25,-71.28,273.01
668907,2,-54.1,-71.35,273.08
668911,2,-54.02,-71.39,273.13
668915,2,-53.92,-71.43,273.16
668919,2,-53.65,-71.56,273.29
668923,2,-53.55,-71.61,273.34
668927,2,-53.25,-71.73,273.46
668931,2,-53.25,-71.73,273.46
668935,2,-53.16,-71.78,273.5
668939,2,-52.8,-71.9,273.62
668943,2,-52.78,-71.91,273.63
668947,2,-52.7,-71.94,273.66
668951,2,-52.42,-72.02,273.77
668955,2,-52.32,-72.05,273.81
668959,2,-52.23,-72.08,273.86
668963,2,-52.14,-72.1,273.9
668967,2,-51.79,-72.17,274.1
668971,2,-51.69,-72.19,274.16
668975,2,-51.57,-72.2,274.24
668979,2,-51.42,-72.23,274.35
668983,2,-51.24,-72.24,274.49
668987,2,-51.15,-72.24,274.55
668991,2,-51.05,-72.25,274.62
668995,2,-50.97,-72.26,274.68
668999,2,-50.69,-72.29,274.88
669003,2,-50.58,-72.31,274.97
669006,2,-50.43,-72.33,275.05
669010,2,-50.35,-72.35,275.11
669014,2,-50.09,-72.42,275.24
669018,2,-50.01,-72.45,275.29
669022,2,-49.92,-72.48,275.33
669026,2,-49.77,-72.55,275.4
669030,2,-49.67,-72.6,275.45
669034,2,-49.54,-72.67,275.52
669038,2,-49.38,-72.77,275.61
669042,2,-49.29,-72.83,275.66
669046,2,-49.13,-72.93,275.76
669050,2,-49.04,-72.99,275.82
669054,2,-48.79,-73.14,275.98
669058,2,-48.74,-73.18,276.01
669062,2,-48.7,-73.2,276.04
669066,2,-48.42,-73.37,276.24
669070,2,-48.31,-73.42,276.3
669074,2,-48.22,-73.47,276.37
669078,2,-47.99,-73.58,276.51
669082,2,-47.92,-73.61,276.56
669086,2,-47.62,-73.74,276.77
669090,2,-47.5,-73.77,276.84
669094,2,-47.3,-73.83,276.97
669098,2,-47.16,-73.88,277.06
669101,2,-46.97,-73.94,277.16
669105,2,-46.82,-74,277.26
669109,2,-46.76,-74.01,277.29
669113,2,-46.45,-74.11,277.44
669117,2,-46.33,-74.16,277.5
669121,2,-46.15,-74.22,277.58
669125,2,-46,-74.29,277.64
669129,2,-45.86,-74.35,277.7
669133,2,-45.71,-74.41,277.74
669137,2,-45.56,-74.48,277.8
669141,2,-45.37,-74.56,277.86
669145,2,-45.25,-74.61,277.91
669149,2,-45.08,-74.69,277.96
669153,2,-44.93,-74.75,278.01
669157,2,-44.78,-74.81,278.05
669161,2,-44.62,-74.87,278.08
669165,2,-44.47,-74.93,278.11
669169,2,-44.32,-74.98,278.14
669173,2,-44.18,-75.02,278.16
669177,2,-44.04,-75.06,278.18
669180,2,-43.89,-75.1,278.19
669184,2,-43.76,-75.13,278.21
669188,2,-43.61,-75.15,278.22
669192,2,-43.49,-75.17,278.23
669196,2,-43.35,-75.19,278.24
669200,2,-43.23,-75.2,278.26
669204,2,-43.11,-75.21,278.26
669208,2,-43.04,-75.21,278.26
669214,2,-42.88,-75.22,278.28
669218,2,-42.77,-75.24,278.29
669222,2,-42.7,-75.24,278.29
669226,2,-42.53,-75.26,278.3
669230,2,-42.52,-75.25,278.31
669234,2,-42.36,-75.27,278.32
669238,2,-42.3,-75.28,278.33
669242,2,-42.25,-75.28,278.33
669246,2,-42.11,-75.28,278.35
669249,2,-42.02,-75.29,278.37
669253,2,-41.99,-75.28,278.38
669257,2,-41.93,-75.28,278.4
669261,2,-41.91,-75.28,278.42
669265,2,-41.82,-75.26,278.47
669269,2,-41.78,-75.24,278.48
669273,2,-41.75,-75.22,278.51
669277,2,-41.72,-75.21,278.53
669281,2,-41.67,-75.18,278.58
669285,2,-41.6,-75.1,278.63
669289,2,-41.57,-75.05,278.66
669293,2,-41.56,-75.03,278.68
669297,2,-41.53,-74.97,278.69
669301,2,-41.53,-74.95,278.7
669305,2,-41.52,-74.9,278.71
669309,2,-41.52,-74.88,278.71
669313,2,-41.52,-74.84,278.7
669317,2,-41.52,-74.83,278.7
669321,2,-41.53,-74.79,278.67
669325,2,-41.53,-74.79,278.67
669329,2,-41.55,-74.76,278.65
669333,2,-41.58,-74.74,278.6
669337,2,-41.6,-74.73,278.59
669341,2,-41.62,-74.73,278.59
669344,2,-41.66,-74.72,278.56
669348,2,-41.68,-74.73,278.55
669352,2,-41.69,-74.74,278.55
669356,2,-41.73,-74.75,278.54
669360,2,-41.76,-74.76,278.52
669364,2,-41.78,-74.77,278.52
669368,2,-41.79,-74.77,278.52
669372,2,-41.81,-74.78,278.52
669376,2,-41.84,-74.8,278.52
669380,2,-41.85,-74.81,278.52
669384,2,-41.91,-74.85,278.52
669388,2,-41.93,-74.86,278.53
669392,2,-41.95,-74.88,278.54
669396,2,-42.03,-74.94,278.56
669400,2,-42.05,-74.96,278.58
669404,2,-42.08,-74.98,278.59
669408,2,-42.13,-75.02,278.61
669412,2,-42.16,-75.04,278.62
669416,2,-42.23,-75.1,278.66
669420,2,-42.26,-75.13,278.68
669424,2,-42.3,-75.15,278.69
669428,2,-42.36,-75.2,278.74
669432,2,-42.4,-75.23,278.77
669435,2,-42.46,-75.28,278.81
669439,2,-42.51,-75.3,278.84
669443,2,-42.53,-75.31,278.86
669447,2,-42.65,-75.38,278.95
669451,2,-42.7,-75.39,278.97
669455,2,-42.78,-75.43,279.03
669459,2,-42.84,-75.44,279.07
669463,2,-42.87,-75.45,279.09
669467,2,-42.98,-75.48,279.16
669471,2,-43,-75.48,279.17
669475,2,-43.15,-75.51,279.26
669479,2,-43.22,-75.52,279.29
669483,2,-43.31,-75.53,279.34
669487,2,-43.36,-75.53,279.36
669491,2,-43.46,-75.53,279.39
669495,2,-43.58,-75.53,279.43
669499,2,-43.64,-75.53,279.45
669503,2,-43.74,-75.53,279.47
669507,2,-43.8,-75.53,279.47
669511,2,-43.97,-75.52,279.5
669515,2,-44,-75.52,279.5
669519,2,-44.1,-75.5,279.49
669523,2,-44.21,-75.5,279.5
669527,2,-44.29,-75.49,279.49
669530,2,-44.39,-75.48,279.48
669534,2,-44.48,-75.47,279.47
669538,2,-44.58,-75.45,279.46
669542,2,-44.68,-75.45,279.46
669546,2,-44.78,-75.43,279.45
669550,2,-44.89,-75.43,279.45
669554,2,-44.99,-75.42,279.44
669558,2,-45.1,-75.41,279.44
669562,2,-45.2,-75.4,279.45
669566,2,-45.32,-75.39,279.45
669570,2,-45.39,-75.37,279.44
669574,2,-45.55,-75.34,279.45
669578,2,-45.68,-75.31,279.46
669582,2,-45.8,-75.28,279.45
669586,2,-45.93,-75.24,279.45
669590,2,-46,-75.21,279.45
669594,2,-46.19,-75.14,279.44
669598,2,-46.32,-75.08,279.43
669602,2,-46.47,-75.02,279.41
669606,2,-46.62,-74.93,279.38
669610,2,-46.77,-74.85,279.34
669613,2,-46.92,-74.77,279.31
669617,2,-47.07,-74.69,279.27
669621,2,-47.23,-74.6,279.21
669625,2,-47.41,-74.5,279.15
669629,2,-47.51,-74.44,279.1
669633,2,-47.74,-74.31,279.01
669637,2,-47.9,-74.22,278.93
669641,2,-48.07,-74.12,278.83
669645,2,-48.27,-74,278.72
669649,2,-48.42,-73.92,278.62
669653,2,-48.5,-73.88,278.58
669657,2,-48.77,-73.71,278.39
669661,2,-48.96,-73.6,278.25
669665,2,-49.17,-73.47,278.08
669669,2,-49.32,-73.37,277.95
669673,2,-49.41,-73.31,277.86
669677,2,-49.7,-73.13,277.59
669681,2,-49.89,-73,277.4
669685,2,-50.11,-72.84,277.17
669689,2,-50.27,-72.74,277.02
669693,2,-50.37,-72.68,276.92
669696,2,-50.66,-72.47,276.61
669700,2,-50.73,-72.42,276.54
669704,2,-51.09,-72.16,276.18
669708,2,-51.22,-72.06,276.04
669712,2,-51.33,-71.98,275.94
669716,2,-51.45,-71.91,275.83
669720,2,-51.69,-71.73,275.61
669724,2,-51.99,-71.53,275.34
669728,2,-52.05,-71.49,275.3
669732,2,-52.37,-71.29,275.02
669736,2,-52.4,-71.27,275
669740,2,-52.73,-71.05,274.72
669744,2,-52.93,-70.93,274.56
669748,2,-53,-70.89,274.51
669752,2,-53.3,-70.7,274.28
669756,2,-53.34,-70.67,274.25
669760,2,-53.68,-70.47,274.03
669764,2,-53.87,-70.35,273.91
669768,2,-53.96,-70.29,273.85
669772,2,-54.08,-70.22,273.78
669775,2,-54.33,-70.07,273.64
669779,2,-54.66,-69.88,273.47
669783,2,-54.85,-69.77,273.37
669787,2,-54.95,-69.71,273.31
669791,2,-55.07,-69.65,273.26
669795,2,-55.33,-69.52,273.13
669799,2,-55.65,-69.37,272.98
669803,2,-55.7,-69.34,272.95
669807,2,-56.05,-69.21,272.8
669811,2,-56.06,-69.19,272.79
669815,2,-56.43,-69.05,272.61
669819,2,-56.63,-68.99,272.53
669823,2,-56.7,-68.97,272.5
669827,2,-57.02,-68.88,272.36
669831,2,-57.05,-68.87,272.34
669835,2,-57.39,-68.78,272.19
669839,2,-57.51,-68.76,272.15
669843,2,-57.77,-68.71,272.03
669847,2,-57.88,-68.68,271.97
669851,2,-58,-68.66,271.92
669855,2,-58.23,-68.61,271.8
669859,2,-58.46,-68.57,271.69
669863,2,-58.57,-68.56,271.63
669867,2,-58.79,-68.5,271.49
669871,2,-58.92,-68.48,271.43
669875,2,-59.14,-68.43,271.31
669879,2,-59.42,-68.38,271.15
669883,2,-59.61,-68.35,271.05
669887,2,-59.7,-68.34,271.01
669891,2,-59.81,-68.31,270.94
669897,2,-60.12,-68.23,270.75
669901,2,-60.36,-68.17,270.61
669905,2,-60.57,-68.12,270.48
669909,2,-60.74,-68.08,270.38
669913,2,-60.78,-68.06,270.35
669917,2,-61.06,-67.97,270.16
669921,2,-61.08,-67.97,270.15
669925,2,-61.36,-67.86,269.94
669929,2,-61.45,-67.82,269.86
669933,2,-61.64,-67.74,269.71
669937,2,-61.73,-67.7,269.63
669941,2,-61.81,-67.67,269.57
669945,2,-61.98,-67.59,269.41
669948,2,-62.06,-67.54,269.33
669952,2,-62.23,-67.45,269.15
669956,2,-62.44,-67.33,268.91
669960,2,-62.48,-67.31,268.87
669964,2,-62.71,-67.16,268.58
669968,2,-62.73,-67.14,268.56
669972,2,-62.9,-67.01,268.31
669976,2,-62.98,-66.95,268.19
669980,2,-63.16,-66.81,267.94
669984,2,-63.39,-66.61,267.57
669988,2,-63.42,-66.58,267.52
669992,2,-63.6,-66.41,267.22
669996,2,-63.69,-66.32,267.08
670000,2,-63.87,-66.14,266.79
670004,2,-64.11,-65.9,266.43
670008,2,-64.26,-65.74,266.22
670012,2,-64.34,-65.64,266.09
670016,2,-64.43,-65.54,265.96
670020,2,-64.62,-65.33,265.7
670024,2,-64.71,-65.22,265.58
670027,2,-65,-64.88,265.19
670031,2,-65.08,-64.77,265.07
670035,2,-65.17,-64.65,264.93
670039,2,-65.43,-64.32,264.58
670043,2,-65.52,-64.2,264.45
670047,2,-65.72,-63.93,264.16
670051,2,-65.81,-63.81,264.02
670055,2,-65.89,-63.7,263.9
670059,2,-66.14,-63.34,263.49
670063,2,-66.16,-63.32,263.46
670067,2,-66.43,-62.94,263.02
670071,2,-66.52,-62.81,262.87
670075,2,-66.6,-62.67,262.71
670079,2,-66.83,-62.32,262.29
670083,2,-66.85,-62.29,262.25
670087,2,-67.17,-61.76,261.61
670091,2,-67.19,-61.74,261.58
670095,2,-67.27,-61.6,261.41
670099,2,-67.48,-61.23,260.94
670103,2,-67.5,-61.17,260.88
670107,2,-67.74,-60.75,260.34
670112,2,-67.89,-60.45,259.96
670120,2,-68.12,-60,259.4
670124,2,-68.27,-59.7,259.02
670128,2,-68.34,-59.56,258.84
670132,2,-68.42,-59.4,258.63
670136,2,-68.65,-58.95,258.07
670140,2,-68.73,-58.78,257.86
670144,2,-68.86,-58.5,257.5
670148,2,-68.95,-58.3,257.25
