timestamp,reliability,roll,pitch,yaw
616988,2,-75.32,-40.55,247.91
616992,2,-75.35,-40.51,248.03
616996,2,-75.36,-40.5,248.09
617000,2,-75.42,-40.52,248.35
617003,2,-75.43,-40.48,248.38
617007,2,-75.48,-40.46,248.65
617011,2,-75.51,-40.42,248.79
617015,2,-75.54,-40.36,248.92
617019,2,-75.57,-40.28,249.05
617023,2,-75.59,-40.28,249.13
617028,2,-75.63,-40.15,249.33
617032,2,-75.66,-40.06,249.45
617036,2,-75.71,-39.88,249.57
617040,2,-75.73,-39.8,249.63
617044,2,-75.75,-39.7,249.7
617048,2,-75.82,-39.49,249.95
617052,2,-75.83,-39.48,249.97
617059,2,-75.94,-39.2,250.43
617063,2,-75.97,-39.11,250.54
617067,2,-76.03,-38.99,250.91
617071,2,-76.05,-38.95,250.97
617075,2,-76.11,-38.85,251.43
617079,2,-76.13,-38.83,251.47
617083,2,-76.19,-38.82,251.9
617087,2,-76.21,-38.8,252.09
617091,2,-76.26,-38.79,252.52
617095,2,-76.32,-38.78,253.09
617099,2,-76.36,-38.76,253.41
617103,2,-76.38,-38.73,253.57
617107,2,-76.41,-38.7,253.75
617111,2,-76.47,-38.61,254.28
617115,2,-76.49,-38.58,254.45
617119,2,-76.54,-38.48,254.8
617122,2,-76.56,-38.46,254.96
617126,2,-76.57,-38.4,255.08
617130,2,-76.61,-38.32,255.38
617134,2,-76.64,-38.33,255.55
617139,2,-76.71,-38.28,256.18
617143,2,-76.73,-38.32,256.38
617147,2,-76.75,-38.35,256.56
617151,2,-76.77,-38.4,256.76
617155,2,-76.8,-38.57,257.36
617159,2,-76.81,-38.66,257.59
617163,2,-76.83,-38.76,257.83
617167,2,-76.84,-39.09,258.58
617171,2,-76.84,-39.26,258.91
617175,2,-76.84,-39.52,259.42
617179,2,-76.84,-39.67,259.7
617183,2,-76.81,-40.13,260.56
617187,2,-76.8,-40.28,260.86
617191,2,-76.78,-40.47,261.2
617195,2,-76.74,-40.82,261.81
617199,2,-76.72,-40.99,262.1
617203,2,-76.63,-41.53,263.07
617207,2,-76.62,-41.65,263.27
617211,2,-76.6,-41.75,263.43
617215,2,-76.48,-42.36,264.45
617219,2,-76.44,-42.54,264.77
617223,2,-76.35,-42.96,265.44
617227,2,-76.29,-43.24,265.91
617231,2,-76.23,-43.49,266.34
617235,2,-76.15,-43.73,266.78
617239,2,-76.1,-43.92,267.09
617244,2,-76.05,-44.08,267.41
617248,2,-76.03,-44.19,267.6
617252,2,-76,-44.27,267.76
617256,2,-75.94,-44.57,268.26
617259,2,-75.94,-44.68,268.45
617264,2,-75.92,-44.8,268.64
617268,2,-75.91,-44.99,268.96
617272,2,-75.9,-45.3,269.48
617276,2,-75.9,-45.46,269.74
617280,2,-75.9,-45.57,269.91
617284,2,-75.9,-45.67,270.09
617288,2,-75.9,-45.97,270.54
617292,2,-75.91,-46.32,271.09
617296,2,-75.91,-46.35,271.15
617300,2,-75.91,-46.78,271.82
617304,2,-75.9,-46.81,271.86
617308,2,-75.9,-47.13,272.36
617312,2,-75.89,-47.49,272.95
617316,2,-75.89,-47.58,273.08
617320,2,-75.87,-47.95,273.72
617324,2,-75.87,-47.98,273.77
617328,2,-75.85,-48.41,274.49
617332,2,-75.84,-48.55,274.74
617336,2,-75.82,-48.9,275.41
617340,2,-75.81,-49.01,275.62
617344,2,-75.8,-49.23,276.06
617348,2,-75.8,-49.36,276.29
617352,2,-75.79,-49.57,276.72
617356,2,-75.79,-49.69,276.96
617360,2,-75.78,-49.83,277.28
617364,2,-75.79,-49.86,277.33
617368,2,-75.79,-50.15,277.96
617372,2,-75.8,-50.34,278.36
617375,2,-75.8,-50.46,278.58
617379,2,-75.81,-50.63,278.96
617383,2,-75.81,-50.72,279.17
617387,2,-75.82,-50.85,279.46
617391,2,-75.82,-50.92,279.64
617396,2,-75.83,-51.11,280.05
617400,2,-75.83,-51.2,280.23
617404,2,-75.83,-51.27,280.41
617408,2,-75.85,-51.55,281.07
617411,2,-75.85,-51.59,281.1
617415,2,-75.85,-51.65,281.27
617419,2,-75.85,-51.81,281.72
617423,2,-75.85,-51.89,281.89
617427,2,-75.85,-51.99,282.19
617431,2,-75.85,-52.08,282.41
617435,2,-75.84,-52.16,282.64
617439,2,-75.85,-52.23,282.88
617443,2,-75.85,-52.26,283.01
617447,2,-75.85,-52.25,283.15
617451,2,-75.85,-52.25,283.24
617455,2,-75.87,-52.19,283.31
617459,2,-75.87,-52.1,283.34
617463,2,-75.88,-52.03,283.36
617467,2,-75.89,-51.9,283.38
617471,2,-75.9,-51.81,283.37
617475,2,-75.91,-51.66,283.36
617479,2,-75.92,-51.55,283.36
617483,2,-75.93,-51.41,283.35
617487,2,-75.94,-51.27,283.34
617491,2,-75.95,-51.13,283.33
617495,2,-75.97,-50.97,283.32
617498,2,-75.97,-50.86,283.32
617502,2,-75.98,-50.72,283.32
617506,2,-75.99,-50.61,283.36
617510,2,-76,-50.51,283.4
617514,2,-76.01,-50.44,283.41
617518,2,-76.02,-50.34,283.52
617523,2,-76.03,-50.26,283.6
617527,2,-76.04,-50.22,283.65
617531,2,-76.04,-50.21,283.74
617535,2,-76.06,-50.13,284
617539,2,-76.07,-50.15,284.01
617545,2,-76.07,-50.13,284.07
617549,2,-76.08,-50.08,284.19
617553,2,-76.09,-50.04,284.3
617557,2,-76.1,-49.9,284.38
617561,2,-76.1,-49.86,284.41
617565,2,-76.1,-49.78,284.4
617569,2,-76.11,-49.7,284.38
617573,2,-76.1,-49.44,284.34
617577,2,-76.1,-49.33,284.28
617580,2,-76.09,-49.23,284.25
617584,2,-76.08,-48.92,284.1
617588,2,-76.08,-48.8,284.04
617592,2,-76.08,-48.72,284
617596,2,-76.06,-48.4,283.82
617600,2,-76.06,-48.32,283.78
617604,2,-76.05,-48.16,283.7
617608,2,-76.04,-48.03,283.62
617612,2,-76.02,-47.91,283.57
617616,2,-76.01,-47.82,283.54
617620,2,-76,-47.8,283.54
617624,2,-75.95,-47.61,283.49
617628,2,-75.94,-47.57,283.52
617632,2,-75.93,-47.52,283.51
617636,2,-75.87,-47.43,283.55
617640,2,-75.86,-47.4,283.56
617644,2,-75.84,-47.36,283.57
617648,2,-75.76,-47.21,283.6
617652,2,-75.73,-47.17,283.62
617655,2,-75.71,-47.11,283.61
617660,2,-75.61,-46.95,283.6
617663,2,-75.58,-46.91,283.62
617667,2,-75.51,-46.84,283.64
617671,2,-75.44,-46.77,283.65
617675,2,-75.41,-46.74,283.67
617679,2,-75.35,-46.7,283.68
617683,2,-75.32,-46.69,283.69
617687,2,-75.27,-46.66,283.69
617691,2,-75.23,-46.65,283.71
617695,2,-75.19,-46.61,283.68
617699,2,-75.15,-46.58,283.67
617703,2,-75.12,-46.56,283.67
617707,2,-75.08,-46.51,283.63
617711,2,-75.05,-46.5,283.63
617715,2,-75.03,-46.45,283.6
617719,2,-75.01,-46.45,283.61
617723,2,-74.98,-46.43,283.62
617727,2,-74.95,-46.42,283.64
617731,2,-74.94,-46.41,283.66
617735,2,-74.93,-46.44,283.72
617739,2,-74.91,-46.49,283.81
617742,2,-74.89,-46.51,283.86
617746,2,-74.88,-46.57,283.96
617750,2,-74.87,-46.62,284.05
617754,2,-74.86,-46.68,284.13
617758,2,-74.85,-46.74,284.22
617762,2,-74.83,-46.83,284.33
617766,2,-74.82,-46.87,284.39
617770,2,-74.81,-46.94,284.47
617774,2,-74.79,-47.04,284.56
617778,2,-74.79,-47.11,284.62
617782,2,-74.77,-47.2,284.7
617786,2,-74.75,-47.3,284.76
617790,2,-74.72,-47.38,284.81
617794,2,-74.7,-47.45,284.84
617798,2,-74.66,-47.49,284.83
617802,2,-74.63,-47.53,284.81
617806,2,-74.59,-47.58,284.8
617810,2,-74.55,-47.6,284.75
617814,2,-74.5,-47.63,284.7
617817,2,-74.46,-47.65,284.64
617821,2,-74.44,-47.66,284.63
617825,2,-74.37,-47.67,284.55
617829,2,-74.34,-47.68,284.5
617833,2,-74.3,-47.67,284.46
617837,2,-74.27,-47.65,284.39
617841,2,-74.26,-47.63,284.35
617845,2,-74.21,-47.59,284.26
617849,2,-74.18,-47.58,284.2
617853,2,-74.16,-47.56,284.15
617857,2,-74.14,-47.54,284.09
617861,2,-74.11,-47.52,284.02
617865,2,-74.08,-47.49,283.95
617869,2,-74.07,-47.5,283.92
617873,2,-74.03,-47.5,283.82
617877,2,-74,-47.47,283.71
617881,2,-73.97,-47.48,283.62
617885,2,-73.94,-47.5,283.53
617889,2,-73.9,-47.53,283.43
617892,2,-73.85,-47.53,283.29
617896,2,-73.8,-47.54,283.12
617900,2,-73.76,-47.55,282.98
617904,2,-73.71,-47.58,282.82
617908,2,-73.65,-47.62,282.64
617912,2,-73.58,-47.67,282.45
617916,2,-73.5,-47.75,282.24
617920,2,-73.44,-47.85,282.08
617924,2,-73.41,-47.88,282.01
617928,2,-73.26,-48.08,281.69
617932,2,-73.24,-48.13,281.65
617936,2,-73.06,-48.47,281.3
617940,2,-73.01,-48.59,281.21
617944,2,-72.88,-48.92,281.03
617948,2,-72.78,-49.16,280.89
617952,2,-72.75,-49.23,280.85
617956,2,-72.57,-49.74,280.61
617960,2,-72.51,-49.93,280.56
617964,2,-72.46,-50.11,280.48
617968,2,-72.32,-50.57,280.32
617972,2,-72.29,-50.67,280.29
617976,2,-72.12,-51.24,280.09
617980,2,-72.06,-51.46,279.98
617984,2,-72.01,-51.59,279.93
617988,2,-71.96,-51.78,279.84
617991,2,-71.85,-52.14,279.63
617995,2,-71.67,-52.69,279.28
618002,2,-71.54,-53.04,279
618009,2,-71.36,-53.59,278.53
618013,2,-71.23,-53.95,278.19
618017,2,-71.17,-54.13,278
618021,2,-71.1,-54.32,277.83
618025,2,-71.04,-54.49,277.66
618029,2,-70.85,-55.05,277.16
618033,2,-70.79,-55.23,277.01
618037,2,-70.69,-55.57,276.71
618041,2,-70.6,-55.91,276.42
618045,2,-70.54,-56.15,276.24
618049,2,-70.51,-56.24,276.13
618053,2,-70.47,-56.38,276.01
618057,2,-70.38,-56.86,275.67
618061,2,-70.36,-57,275.59
618065,2,-70.35,-57.15,275.53
618069,2,-70.27,-57.72,275.28
618072,2,-70.28,-57.74,275.26
618076,2,-70.26,-57.91,275.23
618080,2,-70.23,-58.34,275.08
618084,2,-70.22,-58.55,275.04
618088,2,-70.21,-58.69,275.01
618092,2,-70.18,-59.09,274.9
618096,2,-70.15,-59.35,274.79
618100,2,-70.14,-59.52,274.71
618104,2,-70.12,-59.65,274.61
618108,2,-70.04,-60.06,274.29
618112,2,-70.01,-60.21,274.1
618117,2,-69.96,-60.38,273.84
618121,2,-69.93,-60.48,273.68
618125,2,-69.89,-60.58,273.5
618129,2,-69.83,-60.74,273.14
618133,2,-69.72,-60.91,272.6
618137,2,-69.71,-60.93,272.52
618143,2,-69.59,-61.08,271.91
618147,2,-69.54,-61.13,271.64
618151,2,-69.4,-61.26,270.95
618154,2,-69.3,-61.34,270.48
618158,2,-69.24,-61.38,270.24
618162,2,-69.14,-61.46,269.76
618166,2,-69.08,-61.51,269.48
618170,2,-68.96,-61.61,269.03
618174,2,-68.89,-61.69,268.72
618178,2,-68.83,-61.75,268.54
618182,2,-68.77,-61.82,268.31
618186,2,-68.56,-62.1,267.67
618190,2,-68.49,-62.21,267.44
618194,2,-68.41,-62.3,267.23
618198,2,-68.19,-62.67,266.67
618202,2,-68.12,-62.8,266.49
618206,2,-68.05,-62.92,266.32
618210,2,-67.83,-63.33,265.85
618214,2,-67.75,-63.5,265.67
618218,2,-67.7,-63.62,265.57
618222,2,-67.54,-63.97,265.28
618226,2,-67.45,-64.21,265.1
618230,2,-67.39,-64.35,264.99
618234,2,-67.34,-64.51,264.91
618238,2,-67.18,-64.99,264.67
618242,2,-67.14,-65.14,264.59
618246,2,-67.04,-65.49,264.47
618250,2,-66.98,-65.75,264.4
618254,2,-66.9,-66.05,264.31
618258,2,-66.81,-66.42,264.25
618261,2,-66.75,-66.66,264.19
618265,2,-66.67,-67.03,264.14
618269,2,-66.6,-67.33,264.11
618273,2,-66.52,-67.7,264.08
618277,2,-66.42,-68.06,264.03
618281,2,-66.34,-68.42,264
618286,2,-66.23,-68.86,263.95
618290,2,-66.16,-69.11,263.93
618294,2,-66.02,-69.61,263.87
618298,2,-65.97,-69.78,263.83
618302,2,-65.9,-70.01,263.8
618306,2,-65.78,-70.44,263.73
618311,2,-65.63,-70.94,263.62
618315,2,-65.54,-71.22,263.56
618319,2,-65.48,-71.4,263.52
618323,2,-65.3,-71.92,263.38
618327,2,-65.24,-72.09,263.34
618331,2,-65.18,-72.26,263.28
618335,2,-65.02,-72.72,263.11
618339,2,-64.96,-72.87,263.06
618343,2,-64.91,-73,263
618347,2,-64.85,-73.16,262.95
618351,2,-64.75,-73.44,262.82
618355,2,-64.6,-73.85,262.62
618359,2,-64.55,-74.01,262.54
618363,2,-64.47,-74.21,262.41
618367,2,-64.46,-74.24,262.39
618370,2,-64.36,-74.49,262.23
618374,2,-64.32,-74.62,262.15
618378,2,-64.17,-75.01,261.89
618382,2,-64.13,-75.13,261.81
618386,2,-64.08,-75.27,261.72
618390,2,-63.88,-75.74,261.35
618394,2,-63.83,-75.88,261.24
618398,2,-63.78,-76.01,261.13
618402,2,-63.74,-76.11,261.03
618406,2,-63.69,-76.22,260.93
618410,2,-63.54,-76.57,260.63
618414,2,-63.49,-76.69,260.53
618418,2,-63.45,-76.8,260.44
618422,2,-63.3,-77.13,260.18
618426,2,-63.25,-77.27,260.1
618430,2,-63.17,-77.47,259.96
618434,2,-63.11,-77.61,259.87
618438,2,-63.03,-77.79,259.76
618442,2,-62.95,-77.98,259.62
618446,2,-62.91,-78.08,259.55
618450,2,-62.84,-78.27,259.42
618454,2,-62.8,-78.39,259.33
618458,2,-62.73,-78.54,259.18
618462,2,-62.67,-78.71,259.01
618465,2,-62.63,-78.8,258.91
618469,2,-62.56,-78.97,258.72
618473,2,-62.52,-79.08,258.6
618477,2,-62.46,-79.23,258.4
618481,2,-62.41,-79.32,258.23
618485,2,-62.35,-79.46,258.02
618489,2,-62.28,-79.62,257.77
618494,2,-62.23,-79.71,257.63
618498,2,-62.15,-79.85,257.38
618502,2,-62.1,-79.97,257.18
618506,2,-62.03,-80.09,256.97
618513,2,-61.92,-80.3,256.61
618517,2,-61.85,-80.46,256.38
618521,2,-61.8,-80.54,256.25
618525,2,-61.74,-80.68,256.04
618529,2,-61.69,-80.77,255.89
618533,2,-61.66,-80.82,255.82
618537,2,-61.57,-81.02,255.55
618540,2,-61.55,-81.05,255.49
618544,2,-61.45,-81.29,255.12
618548,2,-61.42,-81.39,254.95
618552,2,-61.36,-81.53,254.7
618556,2,-61.32,-81.64,254.48
618560,2,-61.3,-81.69,254.38
618564,2,-61.22,-81.95,253.84
618568,2,-61.18,-82.05,253.61
618572,2,-61.13,-82.19,253.24
618576,2,-61.1,-82.3,252.97
618580,2,-61.06,-82.43,252.61
618584,2,-61.02,-82.54,252.29
618588,2,-61.02,-82.58,252.19
618592,2,-60.95,-82.81,251.6
618596,2,-60.92,-82.87,251.4
618600,2,-60.89,-83.01,251.06
618604,2,-60.86,-83.1,250.83
618608,2,-60.83,-83.2,250.58
618612,2,-60.82,-83.28,250.34
618616,2,-60.78,-83.39,250.12
618620,2,-60.76,-83.49,249.87
618623,2,-60.74,-83.57,249.7
618627,2,-60.74,-83.67,249.48
618631,2,-60.72,-83.75,249.29
618635,2,-60.71,-83.85,249.08
618639,2,-60.7,-83.95,248.87
618643,2,-60.69,-84.04,248.65
618648,2,-60.68,-84.17,248.4
618652,2,-60.66,-84.24,248.25
618656,2,-60.64,-84.43,247.89
618660,2,-60.62,-84.49,247.79
618664,2,-60.62,-84.58,247.65
618668,2,-60.58,-84.76,247.32
618674,2,-60.51,-85.04,246.9
618678,2,-60.48,-85.17,246.69
618682,2,-60.39,-85.49,246.22
618686,2,-60.35,-85.62,246.04
618690,2,-60.28,-85.81,245.77
618694,2,-60.21,-86.02,245.49
618698,2,-60.17,-86.11,245.36
618702,2,-60.13,-86.23,245.24
618705,2,-60.06,-86.43,244.99
618709,2,-59.98,-86.62,244.75
618713,2,-59.94,-86.76,244.62
618717,2,-59.87,-86.94,244.47
618721,2,-59.79,-87.14,244.28
618725,2,-59.76,-87.26,244.2
618729,2,-59.69,-87.46,244.04
618733,2,-59.65,-87.58,243.94
618737,2,-59.59,-87.77,243.79
618741,2,-59.55,-87.92,243.67
618745,2,-59.54,-87.98,243.63
618749,2,-59.44,-88.3,243.36
618753,2,-59.42,-88.42,243.24
618757,2,-59.39,-88.51,243.17
618761,2,-59.37,-88.61,243.06
618765,2,-59.27,-89.03,242.64
618769,2,-59.27,-89.03,242.62
618773,2,-59.25,-89.12,242.5
618777,2,-59.17,-89.44,242.12
618781,2,-59.15,-89.55,242
618785,2,-59.1,-89.75,241.74
618789,2,-59.05,-89.92,241.55
618793,2,-59,-90.11,241.37
618797,2,-58.94,-90.31,241.14
618801,2,-58.9,-90.47,241
618805,2,-58.85,-90.66,240.83
618808,2,-58.8,-90.84,240.71
618812,2,-58.76,-91.02,240.56
618816,2,-58.71,-91.19,240.44
618820,2,-58.66,-91.38,240.33
618824,2,-58.61,-91.58,240.22
618828,2,-58.58,-91.73,240.13
618832,2,-58.55,-91.89,240.03
618836,2,-58.52,-92.05,239.94
618840,2,-58.48,-92.24,239.86
618844,2,-58.46,-92.33,239.81
618848,2,-58.43,-92.55,239.65
618852,2,-58.4,-92.72,239.53
618856,2,-58.38,-92.87,239.42
618860,2,-58.35,-93.04,239.28
618864,2,-58.32,-93.2,239.14
618868,2,-58.3,-93.36,238.98
618872,2,-58.26,-93.55,238.8
618876,2,-58.24,-93.65,238.69
618880,2,-58.2,-93.85,238.44
618884,2,-58.16,-94.02,238.26
618887,2,-58.13,-94.19,238.06
618891,2,-58.11,-94.28,237.93
618897,2,-58.05,-94.53,237.64
618901,2,-58.01,-94.71,237.4
618905,2,-57.98,-94.82,237.26
618909,2,-57.91,-95.09,236.92
618912,2,-57.9,-95.14,236.86
618916,2,-57.83,-95.42,236.53
618920,2,-57.83,-95.46,236.5
618927,2,-57.75,-95.74,236.18
618930,2,-57.7,-95.95,235.97
618934,2,-57.65,-96.15,235.79
618938,2,-57.63,-96.3,235.67
618942,2,-57.6,-96.45,235.54
618946,2,-57.58,-96.52,235.47
618950,2,-57.55,-96.72,235.29
618954,2,-57.54,-96.87,235.14
618958,2,-57.53,-97,235
618962,2,-57.52,-97.14,234.85
618966,2,-57.51,-97.28,234.69
618970,2,-57.51,-97.44,234.52
618974,2,-57.5,-97.6,234.31
618978,2,-57.5,-97.73,234.15
618982,2,-57.49,-97.87,233.93
618986,2,-57.49,-97.97,233.79
618990,2,-57.48,-98.15,233.48
618994,2,-57.48,-98.3,233.2
618998,2,-57.48,-98.4,233
619002,2,-57.46,-98.6,232.6
619006,2,-57.46,-98.64,232.52
619010,2,-57.44,-98.75,232.28
619013,2,-57.43,-98.86,232
619017,2,-57.42,-98.94,231.84
619021,2,-57.41,-99,231.74
619025,2,-57.4,-99.14,231.46
619029,2,-57.39,-99.24,231.28
619033,2,-57.38,-99.38,231.07
619037,2,-57.37,-99.45,230.94
619041,2,-57.38,-99.56,230.77
619045,2,-57.38,-99.65,230.6
619049,2,-57.38,-99.7,230.53
619053,2,-57.39,-99.86,230.25
619057,2,-57.41,-99.96,230.07
619061,2,-57.42,-100.06,229.88
619065,2,-57.44,-100.15,229.7
619069,2,-57.46,-100.19,229.59
619073,2,-57.49,-100.31,229.29
619077,2,-57.49,-100.34,229.22
619081,2,-57.54,-100.48,228.87
619085,2,-57.55,-100.49,228.85
619089,2,-57.58,-100.57,228.58
619093,2,-57.64,-100.71,228.21
619098,2,-57.69,-100.78,227.95
619103,2,-57.74,-100.86,227.71
619111,2,-57.8,-100.98,227.36
619115,2,-57.83,-101.03,227.25
619119,2,-57.86,-101.11,227.06
619123,2,-57.89,-101.18,226.91
619127,2,-57.91,-101.28,226.79
619131,2,-57.92,-101.37,226.65
619135,2,-57.93,-101.44,226.59
619139,2,-57.94,-101.57,226.47
619143,2,-57.94,-101.67,226.36
619148,2,-57.95,-101.8,226.27
619152,2,-57.95,-101.83,226.23
619156,2,-57.95,-102.03,226.09
619160,2,-57.95,-102.05,226.06
619164,2,-57.95,-102.27,225.89
619168,2,-57.96,-102.35,225.84
619172,2,-57.96,-102.5,225.68
619176,2,-57.97,-102.58,225.62
619180,2,-57.97,-102.65,225.55
619184,2,-57.98,-102.81,225.41
619188,2,-58,-102.95,225.26
619192,2,-58.01,-103.11,225.09
619196,2,-58.02,-103.17,225.03
619200,2,-58.04,-103.24,224.98
619204,2,-58.05,-103.39,224.83
619208,2,-58.08,-103.53,224.71
619212,2,-58.12,-103.75,224.54
619216,2,-58.13,-103.82,224.49
619221,2,-58.17,-103.96,224.39
619225,2,-58.18,-104.05,224.34
619229,2,-58.21,-104.16,224.28
619233,2,-58.24,-104.31,224.19
619237,2,-58.25,-104.39,224.15
619241,2,-58.28,-104.51,224.08
619245,2,-58.3,-104.61,224.04
619249,2,-58.31,-104.67,224.03
619253,2,-58.35,-104.86,223.94
619257,2,-58.37,-104.96,223.87
619261,2,-58.39,-105.1,223.8
619265,2,-58.41,-105.21,223.73
619269,2,-58.44,-105.34,223.65
619273,2,-58.46,-105.49,223.55
619277,2,-58.47,-105.6,223.49
619281,2,-58.5,-105.75,223.41
619285,2,-58.51,-105.88,223.32
619289,2,-58.53,-106.02,223.24
619293,2,-58.56,-106.18,223.15
619297,2,-58.58,-106.3,223.06
619301,2,-58.58,-106.35,223.03
619305,2,-58.62,-106.57,222.86
619310,2,-58.63,-106.6,222.84
619314,2,-58.69,-106.93,222.6
619318,2,-58.69,-106.94,222.58
619322,2,-58.71,-107.02,222.52
619326,2,-58.73,-107.17,222.38
619330,2,-58.75,-107.25,222.32
619334,2,-58.81,-107.49,222.09
619338,2,-58.82,-107.56,222.03
619342,2,-58.84,-107.63,221.95
619347,2,-58.89,-107.83,221.74
619351,2,-58.93,-107.98,221.59
619355,2,-58.95,-108.04,221.52
619359,2,-58.98,-108.21,221.35
619363,2,-59.01,-108.33,221.22
619367,2,-59.04,-108.43,221.09
619374,2,-59.06,-108.55,220.97
619378,2,-59.08,-108.62,220.9
619382,2,-59.11,-108.77,220.74
619386,2,-59.16,-109.01,220.49
619390,2,-59.19,-109.15,220.3
619394,2,-59.21,-109.24,220.2
619398,2,-59.22,-109.3,220.11
619402,2,-59.23,-109.38,220
619406,2,-59.28,-109.73,219.63
619410,2,-59.3,-109.81,219.5
619414,2,-59.31,-109.91,219.36
619418,2,-59.33,-110.08,219.18
619422,2,-59.35,-110.21,219.02
619426,2,-59.37,-110.35,218.85
619430,2,-59.38,-110.5,218.68
619434,2,-59.39,-110.65,218.51
619438,2,-59.4,-110.79,218.34
619442,2,-59.42,-110.92,218.17
619446,2,-59.42,-111.06,218.01
619451,2,-59.44,-111.2,217.83
619455,2,-59.45,-111.34,217.67
619459,2,-59.45,-111.38,217.6
619463,2,-59.47,-111.6,217.32
619467,2,-59.47,-111.63,217.29
619471,2,-59.51,-111.92,216.84
619475,2,-59.52,-111.93,216.82
619479,2,-59.52,-111.99,216.7
619483,2,-59.54,-112.14,216.47
619487,2,-59.56,-112.3,216.17
619491,2,-59.58,-112.38,215.97
619495,2,-59.59,-112.44,215.86
619499,2,-59.6,-112.49,215.74
619503,2,-59.63,-112.66,215.37
619507,2,-59.64,-112.71,215.24
619512,2,-59.65,-112.77,215.12
619516,2,-59.69,-113.01,214.7
619520,2,-59.7,-113.08,214.58
619524,2,-59.71,-113.14,214.45
619529,2,-59.72,-113.28,214.3
619533,2,-59.72,-113.34,214.21
619537,2,-59.74,-113.5,214.01
619543,2,-59.74,-113.62,213.87
619547,2,-59.73,-113.7,213.79
619551,2,-59.72,-114.01,213.49
619555,2,-59.72,-114.1,213.39
619559,2,-59.72,-114.21,213.29
619563,2,-59.71,-114.26,213.21
619567,2,-59.71,-114.35,213.13
619571,2,-59.71,-114.6,212.86
619575,2,-59.71,-114.68,212.76
619579,2,-59.7,-114.77,212.67
619583,2,-59.69,-115.11,212.27
619587,2,-59.7,-115.19,212.16
619591,2,-59.7,-115.29,212.03
619595,2,-59.71,-115.43,211.84
619599,2,-59.71,-115.54,211.68
619603,2,-59.72,-115.66,211.51
619608,2,-59.72,-115.78,211.34
619612,2,-59.74,-115.89,211.18
619616,2,-59.75,-115.99,211
619620,2,-59.76,-116.09,210.85
619624,2,-59.76,-116.12,210.82
619628,2,-59.78,-116.28,210.56
619632,2,-59.79,-116.37,210.42
619636,2,-59.79,-116.39,210.38
619640,2,-59.8,-116.5,210.17
619644,2,-59.8,-116.52,210.15
619648,2,-59.81,-116.59,210.02
619652,2,-59.82,-116.69,209.9
619656,2,-59.82,-116.7,209.88
619660,2,-59.83,-116.81,209.81
619664,2,-59.83,-116.81,209.81
619668,2,-59.83,-116.85,209.79
619672,2,-59.83,-116.86,209.81
619676,2,-59.85,-116.82,209.86
619680,2,-59.85,-116.79,209.9
619684,2,-59.87,-116.69,210.01
619688,2,-59.88,-116.6,210.08
619693,2,-59.9,-116.47,210.23
619697,2,-59.94,-116.24,210.43
619701,2,-59.95,-116.11,210.55
619705,2,-59.99,-115.83,210.83
619709,2,-60.02,-115.63,211.02
619713,2,-60.06,-115.31,211.32
619717,2,-60.09,-115.13,211.49
619721,2,-60.14,-114.72,211.86
619725,2,-60.2,-114.29,212.22
619729,2,-60.24,-114,212.46
619733,2,-60.29,-113.67,212.72
619737,2,-60.34,-113.35,212.96
619741,2,-60.39,-113.04,213.17
619745,2,-60.45,-112.72,213.34
619749,2,-60.49,-112.46,213.46
619753,2,-60.54,-112.19,213.56
619757,2,-60.56,-112.05,213.61
619761,2,-60.62,-111.72,213.7
619765,2,-60.64,-111.63,213.72
619771,2,-60.69,-111.29,213.78
619775,2,-60.72,-111.11,213.81
619779,2,-60.74,-111.01,213.84
619783,2,-60.79,-110.65,213.9
619787,2,-60.8,-110.53,213.92
619791,2,-60.85,-110.16,213.99
619797,2,-60.86,-110.03,214.01
619801,2,-60.89,-109.81,214.05
619805,2,-60.91,-109.61,214.08
619809,2,-60.93,-109.44,214.09
619813,2,-60.95,-109.29,214.07
619817,2,-60.96,-109.24,214.07
619821,2,-60.96,-109.15,214.04
619825,2,-60.98,-109.04,214
619829,2,-61,-108.92,213.9
619833,2,-61,-108.91,213.89
619837,2,-61.01,-108.84,213.76
619842,2,-61.02,-108.82,213.7
619846,2,-61.02,-108.82,213.66
619850,2,-61.03,-108.82,213.57
619854,2,-61.03,-108.83,213.46
619858,2,-61.03,-108.83,213.41
619862,2,-61.03,-108.82,213.39
619866,2,-61.03,-108.83,213.37
619870,2,-61.03,-108.8,213.33
619874,2,-61.04,-108.77,213.34
619878,2,-61.04,-108.75,213.37
619882,2,-61.04,-108.69,213.43
619886,2,-61.04,-108.61,213.48
619890,2,-61.05,-108.52,213.58
619894,2,-61.05,-108.4,213.71
619899,2,-61.05,-108.3,213.82
619903,2,-61.05,-108.08,214.04
619907,2,-61.06,-108.09,214.05
619911,2,-61.06,-107.87,214.26
619915,2,-61.06,-107.8,214.34
619919,2,-61.06,-107.55,214.58
619923,2,-61.06,-107.5,214.63
619927,2,-61.06,-107.26,214.9
619931,2,-61.06,-107.1,215.03
619935,2,-61.06,-107.05,215.09
619939,2,-61.06,-106.82,215.28
619943,2,-61.05,-106.77,215.3
619947,2,-61.05,-106.53,215.47
619951,2,-61.05,-106.4,215.58
619955,2,-61.05,-106.36,215.62
619959,2,-61.05,-106.12,215.76
619963,2,-61.04,-106.1,215.78
619967,2,-61.05,-105.93,215.9
619971,2,-61.05,-105.69,216.08
