frame,t,centroid_x,centroid_y,depth_m,norm_gx,norm_gy,norm_gz,wrist_yaw,wrist_pitch,wrist_roll,curl_thumb,curl_index,curl_middle,curl_ring,curl_pinky,gripper_x_act,gripper_y_act,gripper_z_act,wrist_abduction_yaw_act,wrist_flex_pitch_act,wrist_roll_act,thumb_base_act,thumb_ip_act,thumb_mcp_act,thumb_roll_act,index_abd_act,index_dip_act,index_mcp_act,index_pip_act,middle_dip_act,middle_mcp_act,middle_pip_act,ring_abd_act,ring_dip_act,ring_mcp_act,ring_pip_act,pinky_abd_act,pinky_dip_act,pinky_mcp_act
10,3.48332142829895,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4174706041812897,0.7498641610145569,0.1550041288137436,0.061171963810920715,0.02141347900032997,0.03000486269593239,0.043224647641181946,0.03497157245874405,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16505877673625946,0.49972835183143616,-0.6899917125701904,-0.877656102180481,-0.877656102180481,-0.877656102180481,-0.877656102180481,-0.9571730494499207,-0.9571730494499207,-0.9571730494499207,-0.9571730494499207,-0.9399902820587158,-0.9399902820587158,-0.9399902820587158,-0.9135506749153137,-0.9135506749153137,-0.9135506749153137,-0.9135506749153137,-0.9300568699836731,-0.9300568699836731,-0.9300568699836731
11,3.515488386154175,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4168494939804077,0.7500063180923462,0.157230406999588,0.05429835617542267,0.023781707510352135,0.03474816307425499,0.04758458212018013,0.032766152173280716,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16630099713802338,0.5000125765800476,-0.685539186000824,-0.8914032578468323,-0.8914032578468323,-0.8914032578468323,-0.8914032578468323,-0.9524365663528442,-0.9524365663528442,-0.9524365663528442,-0.9524365663528442,-0.9305036664009094,-0.9305036664009094,-0.9305036664009094,-0.904830813407898,-0.904830813407898,-0.904830813407898,-0.904830813407898,-0.9344676733016968,-0.9344676733016968,-0.9344676733016968
12,3.54734206199646,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.41673383116722107,0.749354898929596,0.15540456771850586,0.06409681588411331,0.02009856328368187,0.029294604435563087,0.042413048446178436,0.03272717073559761,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.16653232276439667,0.4987097680568695,-0.6891908645629883,-0.8718063831329346,-0.8718063831329346,-0.8718063831329346,-0.8718063831329346,-0.9598028659820557,-0.9598028659820557,-0.9598028659820557,-0.9598028659820557,-0.9414107799530029,-0.9414107799530029,-0.9414107799530029,-0.9151738882064819,-0.9151738882064819,-0.9151738882064819,-0.9151738882064819,-0.934545636177063,-0.934545636177063,-0.934545636177063
13,3.5793492794036865,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.41884854435920715,0.7498760223388672,0.1565093994140625,0.05682141333818436,0.01974118873476982,0.02794676274061203,0.04213537648320198,0.03241344541311264,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.1623029112815857,0.4997519850730896,-0.686981201171875,-0.8863571882247925,-0.8863571882247925,-0.8863571882247925,-0.8863571882247925,-0.9605176448822021,-0.9605176448822021,-0.9605176448822021,-0.9605176448822021,-0.9441064596176147,-0.9441064596176147,-0.9441064596176147,-0.9157292246818542,-0.9157292246818542,-0.9157292246818542,-0.9157292246818542,-0.9351730942726135,-0.9351730942726135,-0.9351730942726135
14,3.6114423274993896,235.0,166.0,0.7160000205039978,-0.2644757330417633,0.12615391612052917,0.3068893551826477,0.41668471693992615,0.7505634427070618,0.1572037786245346,0.058613140136003494,0.019316326826810837,0.02899601124227047,0.04383118078112602,0.03353865072131157,-0.2644757330417633,0.12615391612052917,0.3068893551826477,-0.1666305959224701,0.5011268854141235,-0.6855924129486084,-0.8827736973762512,-0.8827736973762512,-0.8827736973762512,-0.8827736973762512,-0.9613673686981201,-0.9613673686981201,-0.9613673686981201,-0.9613673686981201,-0.9420079588890076,-0.9420079588890076,-0.9420079588890076,-0.9123376607894897,-0.9123376607894897,-0.9123376607894897,-0.9123376607894897,-0.9329227209091187,-0.9329227209091187,-0.9329227209091187
15,3.6584768295288086,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.4208381474018097,0.7508895993232727,0.15319383144378662,0.06226689741015434,0.020694993436336517,0.0300421305000782,0.04808603972196579,0.03316112235188484,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.1583237200975418,0.5017792582511902,-0.6936123371124268,-0.8754662275314331,-0.8754662275314331,-0.8754662275314331,-0.8754662275314331,-0.9586099982261658,-0.9586099982261658,-0.9586099982261658,-0.9586099982261658,-0.9399157166481018,-0.9399157166481018,-0.9399157166481018,-0.9038279056549072,-0.9038279056549072,-0.9038279056549072,-0.9038279056549072,-0.9336777329444885,-0.9336777329444885,-0.9336777329444885
16,3.68937349319458,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.419111043214798,0.7502977252006531,0.15517984330654144,0.06255827844142914,0.02068915218114853,0.029167363420128822,0.048730265349149704,0.031205277889966965,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.16177788376808167,0.5005954504013062,-0.6896402835845947,-0.8748834729194641,-0.8748834729194641,-0.8748834729194641,-0.8748834729194641,-0.9586216807365417,-0.9586216807365417,-0.9586216807365417,-0.9586216807365417,-0.9416652917861938,-0.9416652917861938,-0.9416652917861938,-0.9025394916534424,-0.9025394916534424,-0.9025394916534424,-0.9025394916534424,-0.9375894665718079,-0.9375894665718079,-0.9375894665718079
17,3.721381187438965,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.4173145294189453,0.7501993775367737,0.15393893420696259,0.06608337163925171,0.020321037620306015,0.029604904353618622,0.0497099831700325,0.032591573894023895,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.16537094116210938,0.5003987550735474,-0.6921221017837524,-0.8678332567214966,-0.8678332567214966,-0.8678332567214966,-0.8678332567214966,-0.9593579173088074,-0.9593579173088074,-0.9593579173088074,-0.9593579173088074,-0.9407901763916016,-0.9407901763916016,-0.9407901763916016,-0.9005800485610962,-0.9005800485610962,-0.9005800485610962,-0.9005800485610962,-0.934816837310791,-0.934816837310791,-0.934816837310791
18,3.7533891201019287,235.0,165.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3110647201538086,0.4219151437282562,0.748430073261261,0.1543186604976654,0.061892230063676834,0.02208787575364113,0.030412305146455765,0.04502419754862785,0.033527106046676636,-0.2644757330417633,0.13230785727500916,0.3110647201538086,-0.15616972744464874,0.4968601167201996,-0.6913626790046692,-0.8762155175209045,-0.8762155175209045,-0.8762155175209045,-0.8762155175209045,-0.9558242559432983,-0.9558242559432983,-0.9558242559432983,-0.9558242559432983,-0.9391753673553467,-0.9391753673553467,-0.9391753673553467,-0.9099516272544861,-0.9099516272544861,-0.9099516272544861,-0.9099516272544861,-0.9329457879066467,-0.9329457879066467,-0.9329457879066467
19,3.785400152206421,235.0,165.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3110647201538086,0.4184309244155884,0.7499894499778748,0.15425901114940643,0.06111074239015579,0.022559525445103645,0.0335945300757885,0.04320446029305458,0.031042024493217468,-0.2644757330417633,0.129230797290802,0.3110647201538086,-0.16313813626766205,0.4999789297580719,-0.6914819478988647,-0.8777785301208496,-0.8777785301208496,-0.8777785301208496,-0.8777785301208496,-0.954880952835083,-0.954880952835083,-0.954880952835083,-0.954880952835083,-0.9328109622001648,-0.9328109622001648,-0.9328109622001648,-0.9135910868644714,-0.9135910868644714,-0.9135910868644714,-0.9135910868644714,-0.9379159808158875,-0.9379159808158875,-0.9379159808158875
20,3.817502975463867,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4189072549343109,0.7502149939537048,0.15299034118652344,0.062446147203445435,0.023215530440211296,0.03305952623486519,0.04556029289960861,0.031180066987872124,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16218547523021698,0.5004299283027649,-0.6940193176269531,-0.8751077055931091,-0.8751077055931091,-0.8751077055931091,-0.8751077055931091,-0.9535689353942871,-0.9535689353942871,-0.9535689353942871,-0.9535689353942871,-0.9338809251785278,-0.9338809251785278,-0.9338809251785278,-0.9088793992996216,-0.9088793992996216,-0.9088793992996216,-0.9088793992996216,-0.9376398921012878,-0.9376398921012878,-0.9376398921012878
21,3.849414348602295,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4184721112251282,0.7487032413482666,0.15479038655757904,0.0675165206193924,0.02099132537841797,0.0289655439555645,0.041658174246549606,0.03475094959139824,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16305577754974365,0.497406542301178,-0.6904191970825195,-0.8649669289588928,-0.8649669289588928,-0.8649669289588928,-0.8649669289588928,-0.9580173492431641,-0.9580173492431641,-0.9580173492431641,-0.9580173492431641,-0.9420689344406128,-0.9420689344406128,-0.9420689344406128,-0.9166836738586426,-0.9166836738586426,-0.9166836738586426,-0.9166836738586426,-0.9304981231689453,-0.9304981231689453,-0.9304981231689453
22,3.896425485610962,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.4147060811519623,0.7511836886405945,0.15707069635391235,0.059697654098272324,0.02015051245689392,0.028602072969079018,0.04236789792776108,0.03320852294564247,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.17058782279491425,0.502367377281189,-0.6858586072921753,-0.8806046843528748,-0.8806046843528748,-0.8806046843528748,-0.8806046843528748,-0.9596989750862122,-0.9596989750862122,-0.9596989750862122,-0.9596989750862122,-0.9427958726882935,-0.9427958726882935,-0.9427958726882935,-0.9152641892433167,-0.9152641892433167,-0.9152641892433167,-0.9152641892433167,-0.9335829615592957,-0.9335829615592957,-0.9335829615592957
23,3.928433418273926,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.4174712300300598,0.7490875124931335,0.15751631557941437,0.06474292278289795,0.01964944787323475,0.02764546312391758,0.04009897634387016,0.03127150237560272,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.16505751013755798,0.4981749951839447,-0.6849673986434937,-0.8705141544342041,-0.8705141544342041,-0.8705141544342041,-0.8705141544342041,-0.9607011079788208,-0.9607011079788208,-0.9607011079788208,-0.9607011079788208,-0.944709062576294,-0.944709062576294,-0.944709062576294,-0.9198020696640015,-0.9198020696640015,-0.9198020696640015,-0.9198020696640015,-0.9374570250511169,-0.9374570250511169,-0.9374570250511169
24,3.9606311321258545,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4171971380710602,0.7494934797286987,0.15511442720890045,0.06685680896043777,0.023251693695783615,0.031769126653671265,0.04572492837905884,0.031833041459321976,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16560569405555725,0.4989869296550751,-0.6897711753845215,-0.8662863969802856,-0.8662863969802856,-0.8662863969802856,-0.8662863969802856,-0.9534966349601746,-0.9534966349601746,-0.9534966349601746,-0.9534966349601746,-0.9364617466926575,-0.9364617466926575,-0.9364617466926575,-0.9085501432418823,-0.9085501432418823,-0.9085501432418823,-0.9085501432418823,-0.9363338947296143,-0.9363338947296143,-0.9363338947296143
25,3.9924466609954834,235.0,166.0,0.7160000205039978,-0.2644757330417633,0.12615391612052917,0.3068893551826477,0.4170019328594208,0.7498512268066406,0.15733663737773895,0.05946090817451477,0.02367905154824257,0.029871325939893723,0.04359418898820877,0.031405266374349594,-0.2644757330417633,0.12615391612052917,0.3068893551826477,-0.16599616408348083,0.4997023940086365,-0.6853266954421997,-0.8810781836509705,-0.8810781836509705,-0.8810781836509705,-0.8810781836509705,-0.9526419043540955,-0.9526419043540955,-0.9526419043540955,-0.9526419043540955,-0.9402573704719543,-0.9402573704719543,-0.9402573704719543,-0.9128116369247437,-0.9128116369247437,-0.9128116369247437,-0.9128116369247437,-0.9371894598007202,-0.9371894598007202,-0.9371894598007202
26,4.024452209472656,235.0,166.0,0.7160000205039978,-0.2644757330417633,0.12615391612052917,0.3068893551826477,0.4221668839454651,0.7485771775245667,0.15586161613464355,0.06690602004528046,0.022355787456035614,0.03409634158015251,0.04386351257562637,0.03254178911447525,-0.2644757330417633,0.12615391612052917,0.3068893551826477,-0.15566620230674744,0.4971544146537781,-0.6882767677307129,-0.8661879897117615,-0.8661879897117615,-0.8661879897117615,-0.8661879897117615,-0.9552884101867676,-0.9552884101867676,-0.9552884101867676,-0.9552884101867676,-0.9318073391914368,-0.9318073391914368,-0.9318073391914368,-0.9122729897499084,-0.9122729897499084,-0.9122729897499084,-0.9122729897499084,-0.9349164366722107,-0.9349164366722107,-0.9349164366722107
27,4.056570053100586,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.41743695735931396,0.7505232691764832,0.15690918266773224,0.06314869970083237,0.0215328186750412,0.02894674800336361,0.04356415942311287,0.03374099358916283,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.16512605547904968,0.5010465383529663,-0.6861816644668579,-0.8737025856971741,-0.8737025856971741,-0.8737025856971741,-0.8737025856971741,-0.95693439245224,-0.95693439245224,-0.95693439245224,-0.95693439245224,-0.9421064853668213,-0.9421064853668213,-0.9421064853668213,-0.9128716588020325,-0.9128716588020325,-0.9128716588020325,-0.9128716588020325,-0.9325180053710938,-0.9325180053710938,-0.9325180053710938
28,4.088466644287109,236.0,166.0,0.718000054359436,-0.26134586334228516,0.13230785727500916,0.3068893551826477,0.4140562415122986,0.7501007318496704,0.1560794562101364,0.05733933299779892,0.02092413417994976,0.0339665487408638,0.05002396181225777,0.03495045378804207,-0.26134586334228516,0.13230785727500916,0.3068893551826477,-0.17188753187656403,0.5002014636993408,-0.6878410577774048,-0.885321319103241,-0.885321319103241,-0.885321319103241,-0.885321319103241,-0.9581517577171326,-0.9581517577171326,-0.9581517577171326,-0.9581517577171326,-0.9320669174194336,-0.9320669174194336,-0.9320669174194336,-0.8999520540237427,-0.8999520540237427,-0.8999520540237427,-0.8999520540237427,-0.9300990700721741,-0.9300990700721741,-0.9300990700721741
29,4.136476516723633,236.0,166.0,0.718000054359436,-0.26134586334228516,0.13230785727500916,0.3068893551826477,0.4184233248233795,0.7487528324127197,0.15213876962661743,0.06627923995256424,0.021701965481042862,0.03115406073629856,0.047580379992723465,0.033841267228126526,-0.26134586334228516,0.13230785727500916,0.3068893551826477,-0.16315333545207977,0.49750563502311707,-0.6957224607467651,-0.8674415349960327,-0.8674415349960327,-0.8674415349960327,-0.8674415349960327,-0.9565960764884949,-0.9565960764884949,-0.9565960764884949,-0.9565960764884949,-0.937691867351532,-0.937691867351532,-0.937691867351532,-0.9048392176628113,-0.9048392176628113,-0.9048392176628113,-0.9048392176628113,-0.9323174357414246,-0.9323174357414246,-0.9323174357414246
30,4.168593406677246,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4164767563343048,0.7490721344947815,0.15480414032936096,0.06267883628606796,0.023260530084371567,0.03043278306722641,0.03814737871289253,0.03314725309610367,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.167046457529068,0.4981442987918854,-0.6903917193412781,-0.8746423125267029,-0.8746423125267029,-0.8746423125267029,-0.8746423125267029,-0.9534789323806763,-0.9534789323806763,-0.9534789323806763,-0.9534789323806763,-0.939134418964386,-0.939134418964386,-0.939134418964386,-0.9237052202224731,-0.9237052202224731,-0.9237052202224731,-0.9237052202224731,-0.9337055087089539,-0.9337055087089539,-0.9337055087089539
31,4.199491024017334,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.4179059565067291,0.7488397359848022,0.1545601785182953,0.06751427054405212,0.022282669320702553,0.03179292008280754,0.043105076998472214,0.031194614246487617,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.16418807208538055,0.4976795017719269,-0.6908796429634094,-0.8649714589118958,-0.8649714589118958,-0.8649714589118958,-0.8649714589118958,-0.9554346799850464,-0.9554346799850464,-0.9554346799850464,-0.9554346799850464,-0.9364141821861267,-0.9364141821861267,-0.9364141821861267,-0.9137898683547974,-0.9137898683547974,-0.9137898683547974,-0.9137898683547974,-0.9376107454299927,-0.9376107454299927,-0.9376107454299927
32,4.231498718261719,235.0,165.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3110647201538086,0.41896307468414307,0.7500402927398682,0.1538100689649582,0.0644751563668251,0.022621864452958107,0.030264178290963173,0.04056694731116295,0.03266222029924393,-0.2644757330417633,0.13230785727500916,0.3110647201538086,-0.16207385063171387,0.5000805854797363,-0.6923798322677612,-0.871049702167511,-0.871049702167511,-0.871049702167511,-0.871049702167511,-0.9547562599182129,-0.9547562599182129,-0.9547562599182129,-0.9547562599182129,-0.9394716620445251,-0.9394716620445251,-0.9394716620445251,-0.9188660979270935,-0.9188660979270935,-0.9188660979270935,-0.9188660979270935,-0.9346755743026733,-0.9346755743026733,-0.9346755743026733
33,4.278517723083496,235.0,166.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3068893551826477,0.4231312870979309,0.7492435574531555,0.15328221023082733,0.0671229138970375,0.019661130383610725,0.031039491295814514,0.04398668184876442,0.032320741564035416,-0.2644757330417633,0.129230797290802,0.3068893551826477,-0.15373744070529938,0.49848711490631104,-0.693435549736023,-0.8657541871070862,-0.8657541871070862,-0.8657541871070862,-0.8657541871070862,-0.9606777429580688,-0.9606777429580688,-0.9606777429580688,-0.9606777429580688,-0.9379210472106934,-0.9379210472106934,-0.9379210472106934,-0.9120266437530518,-0.9120266437530518,-0.9120266437530518,-0.9120266437530518,-0.9353585243225098,-0.9353585243225098,-0.9353585243225098
34,4.309726715087891,235.0,165.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3110647201538086,0.42351943254470825,0.7499598264694214,0.15405212342739105,0.06128440797328949,0.02062859758734703,0.02858874946832657,0.03788767009973526,0.030764872208237648,-0.2644757330417633,0.13230785727500916,0.3110647201538086,-0.1529611349105835,0.4999196231365204,-0.6918957233428955,-0.8774311542510986,-0.8774311542510986,-0.8774311542510986,-0.8774311542510986,-0.9587427973747253,-0.9587427973747253,-0.9587427973747253,-0.9587427973747253,-0.9428225159645081,-0.9428225159645081,-0.9428225159645081,-0.9242246747016907,-0.9242246747016907,-0.9242246747016907,-0.9242246747016907,-0.9384702444076538,-0.9384702444076538,-0.9384702444076538
35,4.341533184051514,235.0,166.0,0.718000054359436,-0.2644757330417633,0.13230785727500916,0.3068893551826477,0.41965582966804504,0.7484801411628723,0.15299534797668457,0.059690430760383606,0.02208869718015194,0.02912752702832222,0.04179809242486954,0.03137173131108284,-0.2644757330417633,0.13230785727500916,0.3068893551826477,-0.1606883555650711,0.4969603419303894,-0.6940093040466309,-0.8806191682815552,-0.8806191682815552,-0.8806191682815552,-0.8806191682815552,-0.9558225870132446,-0.9558225870132446,-0.9558225870132446,-0.9558225870132446,-0.9417449235916138,-0.9417449235916138,-0.9417449235916138,-0.9164038300514221,-0.9164038300514221,-0.9164038300514221,-0.9164038300514221,-0.9372565150260925,-0.9372565150260925,-0.9372565150260925
36,4.373540878295898,235.0,165.0,0.7170000076293945,-0.2644757330417633,0.129230797290802,0.3110647201538086,0.41941648721694946,0.7499696612358093,0.15332987904548645,0.05426090583205223,0.022634420543909073,0.03232729062438011,0.047753456979990005,0.033502914011478424,-0.2644757330417633,0.129230797290802,0.3110647201538086,-0.16116702556610107,0.49993929266929626,-0.6933402419090271,-0.8914781808853149,-0.8914781808853149,-0.8914781808853149,-0.8914781808853149,-0.9547311663627625,-0.9547311663627625,-0.9547311663627625,-0.9547311663627625,-0.9353454113006592,-0.9353454113006592,-0.9353454113006592,-0.9044930934906006,-0.9044930934906006,-0.9044930934906006,-0.9044930934906006,-0.9329941868782043,-0.9329941868782043,-0.9329941868782043
